id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a1aac0,Trenah,Trenah,TAS,Dorset,,Suburb/Locality,-41.29999924,147.6900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aac0,http://tlcmap.org/ghap,1288
a1aac7,Trevallyn,Trevallyn,TAS,Launceston,,Suburb/Locality,-41.43999863,147.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aac7,http://tlcmap.org/ghap,1288
a1aacd,Triabunna,Triabunna,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.5,147.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aacd,http://tlcmap.org/ghap,1288
a1aad0,Trial Harbour,Trial Harbour,TAS,West Coast,,Suburb/Locality,-41.93000031,145.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aad0,http://tlcmap.org/ghap,1288
a1aaeb,Trowutta,Trowutta,TAS,Circular Head,,Suburb/Locality,-41.02999878,145.0800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aaeb,http://tlcmap.org/ghap,1288
a1aaf0,Trowutta Station,Trowutta Station,TAS,Circular Head,,Historical locality,-41.0,145.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aaf0,http://tlcmap.org/ghap,1288
a1ab0f,Tugrah,Tugrah,TAS,Devonport,,Suburb/Locality,-41.18999863,146.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab0f,http://tlcmap.org/ghap,1288
a1ab10,Tugrah Siding,Tugrah Siding,TAS,Devonport,,Historical locality,-41.20000076,146.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab10,http://tlcmap.org/ghap,1288
a1ab11,Tulendeena,Tulendeena,TAS,Dorset,,Suburb/Locality,-41.16999817,147.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab11,http://tlcmap.org/ghap,1288
a1ab25,Tunbridge,Tunbridge,TAS,,,Suburb/Locality,-42.13999939,147.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab25,http://tlcmap.org/ghap,1288
a1ab2e,Tunnack,Tunnack,TAS,Southern Midlands,,Suburb/Locality,-42.45000076,147.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab2e,http://tlcmap.org/ghap,1288
a1ab2f,Tunnel,Tunnel,TAS,Launceston,,Suburb/Locality,-41.18999863,147.1900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab2f,http://tlcmap.org/ghap,1288
a1ab42,Turners Beach,Turners Beach,TAS,Central Coast,,Suburb/Locality,-41.15999985,146.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab42,http://tlcmap.org/ghap,1288
a1ab47,Turners Marsh,Turners Marsh,TAS,Launceston,,Suburb/Locality,-41.25999832,147.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab47,http://tlcmap.org/ghap,1288
a1ab4c,Turnip Fields,Turnip Fields,TAS,Hobart,,District1,-42.90999985,147.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab4c,http://tlcmap.org/ghap,1288
a1ab73,Tyenna,Tyenna,TAS,Derwent Valley,,Suburb/Locality,-42.72000122,146.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab73,http://tlcmap.org/ghap,1288
a1ab7e,Tynwald,Tynwald,TAS,,,Suburb/Locality,-42.77999878,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab7e,http://tlcmap.org/ghap,1288
a1ab82,Ugbrook,Ugbrook,TAS,Meander Valley,,District1,-41.54999924,146.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab82,http://tlcmap.org/ghap,1288
a1ab83,Ulverstone,Ulverstone,TAS,Central Coast,,Suburb/Locality,-41.15000153,146.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab83,http://tlcmap.org/ghap,1288
a1ab8e,Underwood,Underwood,TAS,Launceston,,Suburb/Locality,-41.29000092,147.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab8e,http://tlcmap.org/ghap,1288
a1ab9c,Upper Blessington,Upper Blessington,TAS,Launceston,,Suburb/Locality,-41.47000122,147.5700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab9c,http://tlcmap.org/ghap,1288
a1ab9e,Upper Burnie,Upper Burnie,TAS,Burnie,,Suburb/Locality,-41.06000137,145.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ab9e,http://tlcmap.org/ghap,1288
a1aba0,Upper Calder,Upper Calder,TAS,Waratah-Wynyard,,District1,-41.04999924,145.6399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aba0,http://tlcmap.org/ghap,1288
a1aba1,Upper Castra,Upper Castra,TAS,Central Coast,,Suburb/Locality,-41.33000183,146.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aba1,http://tlcmap.org/ghap,1288
a1aba2,Upper Dromedary,Upper Dromedary,TAS,Brighton,,District1,-42.72000122,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aba2,http://tlcmap.org/ghap,1288
a1aba3,Upper Esk,Upper Esk,TAS,Break O'Day,,Suburb/Locality,-41.43999863,147.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aba3,http://tlcmap.org/ghap,1288
a1aba4,Upper Flowerdale,Upper Flowerdale,TAS,Waratah-Wynyard,,District1,-41.0,145.5700073,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1aba4,http://tlcmap.org/ghap,1288
a1abae,Upper Mount Hicks,Upper Mount Hicks,TAS,Waratah-Wynyard,,District1,-41.08000183,145.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abae,http://tlcmap.org/ghap,1288
a1abaf,Upper Natone,Upper Natone,TAS,Burnie,,Suburb/Locality,-41.22000122,145.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abaf,http://tlcmap.org/ghap,1288
a1abb3,Upper Scamander,Upper Scamander,TAS,Break O'Day,,Suburb/Locality,-41.43999863,148.1900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abb3,http://tlcmap.org/ghap,1288
a1abb5,Upper Stowport,Upper Stowport,TAS,Burnie,,Suburb/Locality,-41.15000153,145.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abb5,http://tlcmap.org/ghap,1288
a1abb6,Upper Woodstock,Upper Woodstock,TAS,Huon Valley,,Suburb/Locality,-43.06999969,147.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abb6,http://tlcmap.org/ghap,1288
a1abba,Uxbridge,Uxbridge,TAS,Derwent Valley,,Suburb/Locality,-42.77000046,146.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abba,http://tlcmap.org/ghap,1288
a1abd1,Valleyfield,Valleyfield,TAS,Derwent Valley,,District1,-42.77000046,147.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abd1,http://tlcmap.org/ghap,1288
a1abd2,Valleyfield,Valleyfield,TAS,Northern Midlands,,District1,-41.81000137,147.2799988,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1abd2,http://tlcmap.org/ghap,1288
a1abee,Vermont,Vermont,TAS,Launceston,,"Locality, Unbounded",-41.40999985,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abee,http://tlcmap.org/ghap,1288
a1abef,Verona Sands,Verona Sands,TAS,Huon Valley,,Suburb/Locality,-43.27000046,147.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1abef,http://tlcmap.org/ghap,1288
a1abf1,Veteran Common,Veteran Common,TAS,George Town,,Historical locality,-41.18999863,146.9400024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1abf1,http://tlcmap.org/ghap,1288
a1ac02,Victoria Valley,Victoria Valley,TAS,Central Highlands,,Suburb/Locality,-42.31000137,146.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac02,http://tlcmap.org/ghap,1288
a1ac26,Waddamana,Waddamana,TAS,Central Highlands,,Suburb/Locality,-42.11999893,146.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac26,http://tlcmap.org/ghap,1288
a1ac59,Walls of Jerusalem,Walls of Jerusalem,TAS,Central Highlands,,Suburb/Locality,-41.81000137,146.3000031,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a1ac59,http://tlcmap.org/ghap,1288
a1ac5c,Walpole,Walpole,TAS,Huon Valley,,District1,-43.29000092,147.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac5c,http://tlcmap.org/ghap,1288
a1ac6b,Waratah,Waratah,TAS,Waratah-Wynyard,,Suburb/Locality,-41.43999863,145.5200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac6b,http://tlcmap.org/ghap,1288
a1ac73,Waratah-Wynyard,Waratah-Wynyard,TAS,Waratah-Wynyard,,Municipality/City,-41.382,145.496,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1ac73,http://tlcmap.org/ghap,1288
a1ac8a,Warrane,Warrane,TAS,Clarence,,Suburb/Locality,-42.84999847,147.3800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac8a,http://tlcmap.org/ghap,1288
a1ac8e,Warrentinna,Warrentinna,TAS,Dorset,,Suburb/Locality,-41.11000061,147.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac8e,http://tlcmap.org/ghap,1288
a1ac91,Warringa,Warringa,TAS,Central Coast,,"Locality, Unbounded",-41.29000092,146.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ac91,http://tlcmap.org/ghap,1288
a1acb3,Waterhouse,Waterhouse,TAS,Dorset,,Suburb/Locality,-40.91999817,147.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acb3,http://tlcmap.org/ghap,1288
a1acba,Waterloo,Waterloo,TAS,Huon Valley,,Suburb/Locality,-43.20000076,146.9700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acba,http://tlcmap.org/ghap,1288
a1acc4,Waters Meeting,Waters Meeting,TAS,Glamorgan-Spring Bay,,District1,-41.91999817,148.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acc4,http://tlcmap.org/ghap,1288
a1acdc,Wattle Corner,Wattle Corner,TAS,Launceston,,District1,-41.47000122,147.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acdc,http://tlcmap.org/ghap,1288
a1acdf,Wattle Grove,Wattle Grove,TAS,Huon Valley,,Suburb/Locality,-43.15999985,147.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acdf,http://tlcmap.org/ghap,1288
a1ace3,Wattle Hill,Wattle Hill,TAS,Sorell,,Suburb/Locality,-42.75999832,147.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ace3,http://tlcmap.org/ghap,1288
a1ace5,Wattle Park,Wattle Park,TAS,Central Coast,,"Locality, Unbounded",-41.40000153,145.8699951,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ace5,http://tlcmap.org/ghap,1288
a1acf4,Waverley,Waverley,TAS,Launceston,,Suburb/Locality,-41.43000031,147.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acf4,http://tlcmap.org/ghap,1288
a1acf7,Wayatinah,Wayatinah,TAS,Central Highlands,,Suburb/Locality,-42.38999939,146.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1acf7,http://tlcmap.org/ghap,1288
a1ad0e,Webster Creek,Webster Creek,TAS,Waratah-Wynyard,,Historical locality,-41.47999954,145.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad0e,http://tlcmap.org/ghap,1288
a1ad21,Weegena,Weegena,TAS,Meander Valley,,Suburb/Locality,-41.45999908,146.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad21,http://tlcmap.org/ghap,1288
a1ad25,Weelaty,Weelaty,TAS,Dorset,,District1,-41.25,147.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad25,http://tlcmap.org/ghap,1288
a1ad27,Weetah,Weetah,TAS,Meander Valley,,Suburb/Locality,-41.47000122,146.6399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad27,http://tlcmap.org/ghap,1288
a1ad3b,Weldborough,Weldborough,TAS,Break O'Day,,Suburb/Locality,-41.18999863,147.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad3b,http://tlcmap.org/ghap,1288
a1ad49,Wellington Park,Wellington Park,TAS,,,Suburb/Locality,-42.88000107,147.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad49,http://tlcmap.org/ghap,1288
a1ad5d,Wenvoe,Wenvoe,TAS,Devonport,,Historical locality,-41.18000031,146.3500061,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ad5d,http://tlcmap.org/ghap,1288
a1ad5f,Wesley Vale,Wesley Vale,TAS,Latrobe,,Suburb/Locality,-41.18999863,146.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad5f,http://tlcmap.org/ghap,1288
a1ad6e,West Calder,West Calder,TAS,Waratah-Wynyard,,District1,-41.09000015,145.6100006,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ad6e,http://tlcmap.org/ghap,1288
a1ad71,West Coast,West Coast,TAS,West Coast,,Municipality/City,-42.296,145.628,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1ad71,http://tlcmap.org/ghap,1288
a1ad72,West Coast,West Coast,TAS,West Coast,,Suburb/Locality,-41.66999817,145.1900024,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a1ad72,http://tlcmap.org/ghap,1288
a1ad77,West Devonport,West Devonport,TAS,Devonport,,"Locality, Unbounded",-41.15999985,146.3300018,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ad77,http://tlcmap.org/ghap,1288
a1ad7c,West Frankford,West Frankford,TAS,West Tamar,,District1,-41.31000137,146.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad7c,http://tlcmap.org/ghap,1288
a1ad84,West Hobart,West Hobart,TAS,Hobart,,Suburb/Locality,-42.88000107,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad84,http://tlcmap.org/ghap,1288
a1ad88,West Kentish,West Kentish,TAS,Kentish,,Suburb/Locality,-41.38999939,146.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad88,http://tlcmap.org/ghap,1288
a1ad8a,West Launceston,West Launceston,TAS,Launceston,,Suburb/Locality,-41.45000076,147.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad8a,http://tlcmap.org/ghap,1288
a1ad8d,West Montagu,West Montagu,TAS,Circular Head,,Suburb/Locality,-40.77999878,144.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad8d,http://tlcmap.org/ghap,1288
a1ad8e,West Moonah,West Moonah,TAS,Glenorchy,,Suburb/Locality,-42.84000015,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad8e,http://tlcmap.org/ghap,1288
a1ad8f,West Mooreville,West Mooreville,TAS,Burnie,,Suburb/Locality,-41.09000015,145.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad8f,http://tlcmap.org/ghap,1288
a1ad92,West Pine,West Pine,TAS,Central Coast,,Suburb/Locality,-41.15000153,145.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad92,http://tlcmap.org/ghap,1288
a1ad97,West Pyengana,West Pyengana,TAS,Break O'Day,,District1,-41.29999924,147.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad97,http://tlcmap.org/ghap,1288
a1ad9b,West Ridgley,West Ridgley,TAS,Burnie,,Suburb/Locality,-41.13999939,145.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad9b,http://tlcmap.org/ghap,1288
a1ad9c,West Riverside,West Riverside,TAS,West Tamar,,"Locality, Unbounded",-41.41999817,147.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad9c,http://tlcmap.org/ghap,1288
a1ad9f,West Scottsdale,West Scottsdale,TAS,Dorset,,Suburb/Locality,-41.18000031,147.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ad9f,http://tlcmap.org/ghap,1288
a1ada1,West Strahan,West Strahan,TAS,West Coast,,Suburb/Locality,-42.15000153,145.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ada1,http://tlcmap.org/ghap,1288
a1ada4,West Takone,West Takone,TAS,Waratah-Wynyard,,Suburb/Locality,-41.18000031,145.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ada4,http://tlcmap.org/ghap,1288
a1ada6,West Tamar,West Tamar,TAS,West Tamar,,Municipality/City,-41.28,146.865,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1ada6,http://tlcmap.org/ghap,1288
a1adab,West Ulverstone,West Ulverstone,TAS,Central Coast,,Suburb/Locality,-41.13999939,146.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1adab,http://tlcmap.org/ghap,1288
a1adac,West Uxbridge,West Uxbridge,TAS,Derwent Valley,,District1,-42.813,146.423,TAS LGA,Only accurate to LGA,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1adac,http://tlcmap.org/ghap,1288
a1adaf,Westbury,Westbury,TAS,Meander Valley,,Suburb/Locality,-41.52000046,146.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1adaf,http://tlcmap.org/ghap,1288
a1adba,Western Creek,Western Creek,TAS,Meander Valley,,Suburb/Locality,-41.63999939,146.5,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1adba,http://tlcmap.org/ghap,1288
a1adbd,Western Junction,Western Junction,TAS,Northern Midlands,,Suburb/Locality,-41.54999924,147.2100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1adbd,http://tlcmap.org/ghap,1288
a1adc6,Westerway,Westerway,TAS,Central Highlands,,Suburb/Locality,-42.66999817,146.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1adc6,http://tlcmap.org/ghap,1288
a1add5,Westwood,Westwood,TAS,Meander Valley,,Suburb/Locality,-41.49000168,146.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1add5,http://tlcmap.org/ghap,1288
a1ade1,Weymouth,Weymouth,TAS,George Town,,Suburb/Locality,-41.00999832,147.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ade1,http://tlcmap.org/ghap,1288
a1ae11,White Beach,White Beach,TAS,Tasman,,Suburb/Locality,-43.11000061,147.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae11,http://tlcmap.org/ghap,1288
a1ae21,White Hills,White Hills,TAS,Sorell,,District1,-42.77999878,147.6999969,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ae21,http://tlcmap.org/ghap,1288
a1ae23,White Hills,White Hills,TAS,Launceston,,Suburb/Locality,-41.5,147.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae23,http://tlcmap.org/ghap,1288
a1ae4c,Whitefoord,Whitefoord,TAS,Southern Midlands,,Suburb/Locality,-42.41999817,147.5099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae4c,http://tlcmap.org/ghap,1288
a1ae57,Whitemark,Whitemark,TAS,Flinders,,"Locality, Unbounded",-40.11999893,148.0099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae57,http://tlcmap.org/ghap,1288
a1ae59,Whitemore,Whitemore,TAS,Meander Valley,,Suburb/Locality,-41.58000183,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae59,http://tlcmap.org/ghap,1288
a1ae72,Wickham,Wickham,TAS,King Island,,Suburb/Locality,-39.61999893,143.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae72,http://tlcmap.org/ghap,1288
a1ae76,Wielangta,Wielangta,TAS,Glamorgan-Spring Bay,,District1,-42.68000031,147.8600006,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ae76,http://tlcmap.org/ghap,1288
a1ae7e,Wigginstown,Wigginstown,TAS,Sorell,,District1,-42.75999832,147.6499939,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ae7e,http://tlcmap.org/ghap,1288
a1ae7f,Wihareja,Wihareja,TAS,Central Highlands,,"Locality, Unbounded",-42.02000046,146.8099976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1ae7f,http://tlcmap.org/ghap,1288
a1ae83,Wilburville,Wilburville,TAS,Central Highlands,,Suburb/Locality,-42.02999878,146.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae83,http://tlcmap.org/ghap,1288
a1ae9f,Williamsford,Williamsford,TAS,West Coast,,District1,-41.81999969,145.5,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1ae9f,http://tlcmap.org/ghap,1288
a1aeaa,Wilmores Lane,Wilmores Lane,TAS,Northern Midlands,,District1,-41.59999847,147.0500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aeaa,http://tlcmap.org/ghap,1288
a1aeab,Wilmot,Wilmot,TAS,Kentish,,Suburb/Locality,-41.38000107,146.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aeab,http://tlcmap.org/ghap,1288
a1aebf,Wilsonia,Wilsonia,TAS,Central Coast,,"Locality, Unbounded",-41.22999954,146.1300049,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1aebf,http://tlcmap.org/ghap,1288
a1aece,Wiltshire,Wiltshire,TAS,Circular Head,,Suburb/Locality,-40.83000183,145.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aece,http://tlcmap.org/ghap,1288
a1aed1,Windermere,Windermere,TAS,Glenorchy,,District1,-42.79000092,147.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aed1,http://tlcmap.org/ghap,1288
a1aed3,Windermere,Windermere,TAS,West Tamar,,Suburb/Locality,-41.29999924,147.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aed3,http://tlcmap.org/ghap,1288
a1aeed,Wingaroo,Wingaroo,TAS,Flinders,,Suburb/Locality,-39.84000015,147.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aeed,http://tlcmap.org/ghap,1288
a1aef5,Winkleigh,Winkleigh,TAS,West Tamar,,Suburb/Locality,-41.29000092,146.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aef5,http://tlcmap.org/ghap,1288
